index,transactions,total_spend,avg_bill_value,qty_per_order,mtbp,life_time,cltv,basket_size_s,basket_size_m,basket_size_l,basket_price_sensitivity_la,basket_price_sensitivity_mm,basket_price_sensitivity_um,basket_price_sensitivity_na,basket_type_smallshop,basket_type_topup,basket_type_fullshop,basket_type_na,basket_dominant_fresh,basket_dominant_mixed,basket_dominant_grocery,basket_dominant_nonfood,label
CUST0000758706,22,174.97,7.953181818,5.727272727,27,606,4819.628182,0.227272727,0.590909091,0.181818182,0.090909091,0.590909091,0.318181818,0,0.909090909,0.090909091,0,0,0.772727273,0.090909091,0.090909091,0.045454545,1
CUST0000759149,1,1.54,1.54,1,0,621,956.34,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000759246,4,1.35,0.3375,1,169,744,251.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0.25,2
CUST0000759341,2,96.03,48.015,32,2.5,553,26552.295,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,3
CUST0000759450,2,98.9,49.45,50,275,569,28137.05,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
CUST0000760092,1,26.53,26.53,7,0,703,18650.59,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000760654,10,137.38,13.738,9.8,73.9,778,10688.164,0,0.7,0.3,0,0.6,0.4,0,0.1,0.7,0.2,0,0.9,0.1,0,0,1
CUST0000760807,6,76.45,12.74166667,13.5,65.66666667,441,5619.075,0,0.333333333,0.666666667,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0,0,0.833333333,0.166666667,0,0,1
CUST0000761090,3,102.75,34.25,23.33333333,41,323,11062.75,0,0,1,0.333333333,0.666666667,0,0,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,3
CUST0000761312,1,25.3,25.3,1,0,331,8374.3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000761859,1,1.54,1.54,1,0,260,400.4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000761891,7,106.78,15.25428571,9.857142857,84.42857143,749,11425.46,0.142857143,0.571428571,0.285714286,0.142857143,0.857142857,0,0,0.571428571,0.142857143,0.285714286,0,0.714285714,0,0.285714286,0,1
CUST0000762561,4,4.74,1.185,1.75,31.25,568,673.08,0.75,0.25,0,0.75,0.25,0,0,1,0,0,0,0,0,1,0,2
CUST0000762817,68,2439.37,35.87308824,29.70588235,10.54411765,766,27478.78559,0.073529412,0.058823529,0.867647059,0.161764706,0.764705882,0.058823529,0.014705882,0.102941176,0.088235294,0.808823529,0,0.544117647,0.367647059,0.058823529,0.029411765,3
CUST0000763612,5,92.43,18.486,12,108.4,689,12736.854,0.2,0.4,0.4,0.2,0.8,0,0,0.6,0.2,0.2,0,0.4,0.4,0,0.2,1
CUST0000764003,3,4.25,1.416666667,1.666666667,218.3333333,668,946.3333333,1,0,0,0,0.666666667,0.333333333,0,1,0,0,0,0,0,0.666666667,0.333333333,2
CUST0000764473,1,1.91,1.91,1,0,384,733.44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000764951,1,165.73,165.73,61,0,308,51044.84,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3
CUST0000765119,38,622.28,16.37578947,8.315789474,21.26315789,812,13297.14105,0.131578947,0.447368421,0.421052632,0.026315789,0.315789474,0.631578947,0.026315789,0.526315789,0.421052632,0.052631579,0,0.421052632,0.368421053,0.184210526,0.026315789,1
CUST0000765440,11,54.15,4.922727273,4.181818182,58.27272727,664,3268.690909,0.636363636,0.181818182,0.181818182,0,0.363636364,0.454545455,0.181818182,0.727272727,0.272727273,0,0,0.363636364,0.090909091,0,0.545454545,2
CUST0000765701,1,6.38,6.38,7,0,231,1473.78,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000766149,22,257.62,11.71,6.863636364,26.90909091,646,7564.66,0.272727273,0.454545455,0.272727273,0.090909091,0.681818182,0.136363636,0.090909091,0.590909091,0.272727273,0.045454545,0.090909091,0.590909091,0.136363636,0.181818182,0,1
CUST0000766572,1,6.48,6.48,2,0,765,4957.2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
CUST0000766708,1,0.85,0.85,1,0,97,82.45,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000766797,8,113.96,14.245,11.125,88.75,714,10170.93,0.125,0.375,0.5,0.125,0.75,0.125,0,0.375,0.375,0.25,0,0.75,0.125,0.125,0,1
CUST0000767071,1,14.77,14.77,11,0,604,8921.08,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
CUST0000767243,63,1036.55,16.4531746,15.95238095,11.11111111,730,12010.81746,0.111111111,0.396825397,0.492063492,0.396825397,0.412698413,0.174603175,0.015873016,0.46031746,0.444444444,0.079365079,0.015873016,0.666666667,0.174603175,0.095238095,0.047619048,1
CUST0000767245,1,16.68,16.68,11,0,99,1651.32,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000768567,5,107.53,21.506,11.6,95,759,16323.054,0.2,0.4,0.4,0,0.6,0.2,0.2,0.6,0.4,0,0,0,0,0.6,0.4,1
CUST0000768680,14,168.42,12.03,7.785714286,46.35714286,685,8240.55,0.428571429,0.285714286,0.285714286,0,0.5,0.428571429,0.071428571,0.571428571,0.285714286,0.071428571,0.071428571,0.714285714,0.142857143,0.071428571,0,1
CUST0000769480,1,2.57,2.57,2,0,252,647.64,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CUST0000769822,5,6.93,1.386,3.2,83.4,427,591.822,0.4,0.6,0,0.2,0.4,0,0.4,1,0,0,0,0.4,0,0.2,0.4,2
CUST0000770325,1,22.34,22.34,19,0,694,15503.96,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000770451,52,503.77,9.687884615,8.269230769,15.21153846,803,7779.371346,0.115384615,0.519230769,0.365384615,0.038461538,0.519230769,0.442307692,0,0.423076923,0.557692308,0.019230769,0,0.538461538,0.211538462,0.211538462,0.038461538,1
CUST0000770636,1,1.39,1.39,1,0,191,265.49,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000770701,5,170.84,34.168,23.2,118,801,27368.568,0,0,1,0,0,1,0,0,1,0,0,0.2,0.6,0.2,0,3
CUST0000770821,4,142.43,35.6075,24.5,159.75,768,27346.56,0,0,1,0,1,0,0,0,0.75,0.25,0,0.75,0.25,0,0,3
CUST0000770969,20,62.45,3.1225,3.75,38,765,2388.7125,0.55,0.3,0.15,0.05,0.75,0.2,0,0.85,0.15,0,0,0.6,0,0.3,0.1,2
CUST0000771481,34,788.49,23.19088235,22.38235294,21.82352941,786,18228.03353,0.029411765,0.117647059,0.852941176,0,0.176470588,0.823529412,0,0.147058824,0.852941176,0,0,1,0,0,0,1
CUST0000771768,276,1739.95,6.304166667,5.471014493,2.949275362,818,5156.808333,0.358695652,0.47826087,0.163043478,0.449275362,0.391304348,0.134057971,0.025362319,0.670289855,0.297101449,0.018115942,0.014492754,0.52173913,0.199275362,0.148550725,0.115942029,1
CUST0000773264,1,6.94,6.94,3,0,213,1478.22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000773269,1,1.54,1.54,1,0,394,606.76,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000773456,15,19.29,1.286,1.8,43.6,782,1005.652,0.733333333,0.266666667,0,0.333333333,0.666666667,0,0,1,0,0,0,0.4,0,0.6,0,2
CUST0000773486,1,3.33,3.33,3,0,513,1708.29,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000773551,35,114.29,3.265428571,3.314285714,9.771428571,361,1178.819714,0.371428571,0.628571429,0,0.142857143,0.714285714,0.142857143,0,0.914285714,0.085714286,0,0,0.742857143,0,0.2,0.057142857,2
CUST0000773965,2,6.22,3.11,3.5,114.5,367,1141.37,0.5,0.5,0,0.5,0,0.5,0,1,0,0,0,1,0,0,0,2
CUST0000774121,4,37.02,9.255,6.5,112.75,534,4942.17,0,1,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1
CUST0000774171,278,2048.27,7.367877698,6.025179856,2.931654676,822,6056.395468,0.284172662,0.492805755,0.223021583,0.053956835,0.550359712,0.377697842,0.017985612,0.615107914,0.377697842,0.007194245,0,0.395683453,0.172661871,0.388489209,0.043165468,1
CUST0000774194,2,2.1,1.05,3,217,464,487.2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000774241,20,81.21,4.0605,4.6,36.65,741,3008.8305,0.45,0.45,0.1,0,0.55,0.4,0.05,0.8,0.2,0,0,0.45,0.1,0.35,0.1,2
CUST0000774348,3,9.33,3.11,8,87,309,960.99,0,1,0,0.333333333,0,0.666666667,0,1,0,0,0,1,0,0,0,1
CUST0000774376,4,31.46,7.865,4.75,1.5,654,5143.71,0.25,0.5,0.25,0.75,0,0.25,0,0.75,0.25,0,0,0.5,0.5,0,0,1
CUST0000774516,1,34.71,34.71,37,0,418,14508.78,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000774938,33,197.93,5.997878788,5.606060606,11,395,2369.162121,0.151515152,0.696969697,0.151515152,0.060606061,0.272727273,0.606060606,0.060606061,0.757575758,0.242424242,0,0,0.424242424,0.090909091,0.393939394,0.090909091,1
CUST0000775073,2,13.76,6.88,8.5,1.5,653,4492.64,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000776274,7,247.53,35.36142857,21.57142857,102,780,27581.91429,0.142857143,0.142857143,0.714285714,0.571428571,0.428571429,0,0,0.142857143,0.142857143,0.714285714,0,0.714285714,0.285714286,0,0,3
CUST0000776350,1,10.63,10.63,10,0,247,2625.61,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
CUST0000777447,1,5.8,5.8,6,0,712,4129.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000777781,76,1306.04,17.18473684,15.34210526,10.55263158,806,13850.89789,0.052631579,0.184210526,0.763157895,0.263157895,0.723684211,0.013157895,0,0.092105263,0.447368421,0.460526316,0,0.618421053,0.368421053,0,0.013157895,3
CUST0000777817,15,64.16,4.277333333,2.866666667,48.2,731,3126.730667,0.466666667,0.533333333,0,0.066666667,0.733333333,0.2,0,1,0,0,0,0.2,0.266666667,0.333333333,0.2,2
CUST0000777978,1,0.42,0.42,1,0,362,152.04,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000778112,71,4071.04,57.33859155,59.09859155,11.3943662,817,46845.6293,0,0,1,0.028169014,0.971830986,0,0,0,0.577464789,0.422535211,0,1,0,0,0,3
CUST0000778636,5,43.92,8.784,3.4,34.8,289,2538.576,0.8,0,0.2,0,0.4,0.2,0.4,0.6,0,0,0.4,0.4,0,0.2,0,2
CUST0000779293,1,38.97,38.97,28,0,334,13015.98,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000779740,2,167.64,83.82,40,227.5,515,43167.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000779849,12,108.74,9.061666667,8.083333333,65.83333333,803,7276.518333,0.083333333,0.583333333,0.333333333,0,1,0,0,0.25,0.75,0,0,0.666666667,0.25,0.083333333,0,1
CUST0000779978,18,204.29,11.34944444,12,36.61111111,675,7660.875,0.277777778,0.111111111,0.611111111,0.055555556,0.611111111,0.333333333,0,0.333333333,0.611111111,0.055555556,0,0.111111111,0.555555556,0.277777778,0.055555556,1
CUST0000779987,1,1.99,1.99,1,0,454,903.46,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000780008,4,75.32,18.83,11,11.5,499,9396.17,0.25,0.5,0.25,0.25,0.75,0,0,0.25,0.5,0.25,0,0.5,0,0.5,0,1
CUST0000780025,2,28.36,14.18,12,122.5,808,11457.44,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000780215,10,309.78,30.978,20.1,56,587,18184.086,0.3,0,0.7,0,0.6,0.4,0,0.3,0.3,0.4,0,0.4,0.2,0.4,0,3
CUST0000781030,6,44.73,7.455,5.166666667,103.3333333,645,4808.475,0.5,0.333333333,0.166666667,0.166666667,0.5,0.333333333,0,0.666666667,0.333333333,0,0,0.5,0.166666667,0.333333333,0,1
CUST0000781088,1,11.9,11.9,6,0,542,6449.8,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CUST0000781568,10,239.58,23.958,17.3,65.4,729,17465.382,0.1,0.4,0.5,0.2,0.5,0.3,0,0.2,0.4,0.4,0,0.6,0.4,0,0,1
CUST0000782031,1,12.37,12.37,11,0,457,5653.09,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000782184,2,62.4,31.2,23,97.5,769,23992.8,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,0,3
CUST0000782365,3,21.27,7.09,13,43.33333333,311,2204.99,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0,1
CUST0000782653,1,0.32,0.32,1,0,601,192.32,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000782711,4,29.93,7.4825,4.5,153.75,667,4990.8275,0.75,0,0.25,0,0.25,0.75,0,0.75,0.25,0,0,0.5,0.25,0.25,0,2
CUST0000782803,42,951.34,22.65095238,30.57142857,16.42857143,695,15742.4119,0.023809524,0.119047619,0.857142857,0.166666667,0.523809524,0.30952381,0,0.214285714,0.714285714,0.071428571,0,0.547619048,0.30952381,0.142857143,0,3
CUST0000783333,41,257.03,6.26902439,4.87804878,9.512195122,400,2507.609756,0.585365854,0.292682927,0.12195122,0,0.829268293,0.170731707,0,0.853658537,0.097560976,0.048780488,0,0.829268293,0.073170732,0.073170732,0.024390244,2
CUST0000783947,42,449.14,10.69380952,8.452380952,19.16666667,809,8651.291905,0.095238095,0.523809524,0.380952381,0.047619048,0.547619048,0.404761905,0,0.404761905,0.547619048,0.047619048,0,0.642857143,0.214285714,0.095238095,0.047619048,1
CUST0000783982,1,0.21,0.21,1,0,190,39.9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000784030,20,484.6,24.23,19.3,28.9,588,14247.24,0.1,0.25,0.65,0,0.95,0,0.05,0.3,0.35,0.3,0.05,0.55,0.35,0,0.05,3
CUST0000784216,62,417.39,6.732096774,4.048387097,11.12903226,695,4678.807258,0.467741935,0.451612903,0.080645161,0.225806452,0.693548387,0.080645161,0,0.838709677,0.161290323,0,0,0.35483871,0.290322581,0.290322581,0.064516129,2
CUST0000784384,1,0.89,0.89,1,0,705,627.45,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000785765,1,9.94,9.94,3,0,621,6172.74,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CUST0000785895,145,1759.92,12.13737931,9.806896552,5.586206897,818,9928.376276,0.117241379,0.448275862,0.434482759,0.296551724,0.593103448,0.103448276,0.006896552,0.455172414,0.510344828,0.034482759,0,0.655172414,0.234482759,0.062068966,0.048275862,1
CUST0000785905,1,30.3,30.3,18,0,312,9453.6,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000786123,3,30.11,10.03666667,9.666666667,118.3333333,603,6052.11,0.333333333,0.333333333,0.333333333,1,0,0,0,0.666666667,0,0.333333333,0,0,0.666666667,0.333333333,0,1
CUST0000787294,2,1.05,0.525,1.5,82.5,770,404.25,1,0,0,0,1,0,0,1,0,0,0,0.5,0.5,0,0,2
CUST0000787823,9,245.22,27.24666667,28.44444444,52,625,17029.16667,0.111111111,0,0.888888889,0.333333333,0.444444444,0.111111111,0.111111111,0,0.777777778,0.111111111,0.111111111,0.222222222,0.555555556,0.111111111,0,3
CUST0000787846,30,413.21,13.77366667,7.933333333,22.73333333,757,10426.66567,0.333333333,0.3,0.366666667,0.033333333,0.5,0.466666667,0,0.466666667,0.433333333,0,0.1,0.366666667,0.2,0.3,0.033333333,1
CUST0000787886,2,35.8,17.9,19,292.5,612,10954.8,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000788454,61,1341.37,21.98967213,14.72131148,13.26229508,816,17943.57246,0.098360656,0.163934426,0.737704918,0.049180328,0.540983607,0.393442623,0.016393443,0.213114754,0.327868852,0.442622951,0.016393443,0.37704918,0.475409836,0.131147541,0,3
CUST0000789660,4,88.52,22.13,13,77.25,364,8055.32,0,0.5,0.5,1,0,0,0,0.5,0.25,0.25,0,0.25,0,0.75,0,1
CUST0000789670,10,101.99,10.199,6.2,64,662,6751.738,0,0.9,0.1,0.2,0.2,0.6,0,0.6,0.4,0,0,0.9,0.1,0,0,1
CUST0000790456,9,263.24,29.24888889,21.22222222,77.44444444,734,21468.68444,0,0.111111111,0.888888889,0.222222222,0.444444444,0.333333333,0,0.111111111,0.777777778,0.111111111,0,0.222222222,0.777777778,0,0,3
CUST0000791596,2,68.89,34.445,14,294,806,27762.67,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0,1
CUST0000791696,17,204.07,12.00411765,8.058823529,41.94117647,718,8618.956471,0.352941176,0.176470588,0.470588235,0.235294118,0.647058824,0.117647059,0,0.529411765,0.411764706,0.058823529,0,0.235294118,0.294117647,0.352941176,0.117647059,1
CUST0000791897,15,354.58,23.63866667,15.2,45.2,719,16996.20133,0.266666667,0.133333333,0.6,0.333333333,0.533333333,0.133333333,0,0.266666667,0.266666667,0.466666667,0,0.666666667,0.2,0.133333333,0,3
CUST0000792393,2,21.54,10.77,5,167.5,343,3694.11,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000793091,2,11.85,5.925,5.5,0,703,4165.275,0,1,0,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000793220,1,1.36,1.36,5,0,108,146.88,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2
CUST0000793719,2,27.84,13.92,18,2.5,528,7349.76,0,0,1,0,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,3
CUST0000793932,3,68.64,22.88,21,6,229,5239.52,0,0,1,0.666666667,0.333333333,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,3
CUST0000794299,7,74.8,10.68571429,3.142857143,84.71428571,626,6689.257143,0.571428571,0.428571429,0,0,0.428571429,0.285714286,0.285714286,0.857142857,0.142857143,0,0,0.285714286,0.285714286,0,0.428571429,2
CUST0000794328,113,588.89,5.211415929,4.07079646,6.769911504,775,4038.847345,0.530973451,0.327433628,0.14159292,0.469026549,0.345132743,0.088495575,0.097345133,0.82300885,0.150442478,0,0.026548673,0.522123894,0.132743363,0.212389381,0.10619469,1
CUST0000794346,3,7.84,2.613333333,2.333333333,102,382,998.2933333,0.333333333,0.666666667,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000794405,2,62.85,31.425,27.5,188.5,592,18603.6,0,0,1,1,0,0,0,0,0,1,0,0.5,0.5,0,0,3
CUST0000794408,3,7.61,2.536666667,2,22.66666667,198,502.26,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,0.333333333,0,0,0.666666667,2
CUST0000794560,1,0.47,0.47,1,0,326,153.22,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
CUST0000794594,1,12.63,12.63,6,0,802,10129.26,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000794855,22,149.91,6.814090909,5.045454545,27.72727273,643,4381.460455,0.090909091,0.909090909,0,0.045454545,0.590909091,0.363636364,0,0.772727273,0.227272727,0,0,0.272727273,0.363636364,0.363636364,0,1
CUST0000794911,1,1.44,1.44,1,0,667,960.48,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000795305,3,5.88,1.96,2.333333333,188.3333333,598,1172.08,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,1,0,0,0,0.666666667,0,0.333333333,0,2
CUST0000795333,59,890.64,15.09559322,5.830508475,13.45762712,806,12167.04814,0.372881356,0.440677966,0.186440678,0.186440678,0.576271186,0.237288136,0,0.508474576,0.389830508,0.101694915,0,0.254237288,0.406779661,0.271186441,0.06779661,1
CUST0000795637,4,56.02,14.005,11.5,139.25,590,8262.95,0.75,0,0.25,0.5,0.5,0,0,0.75,0,0.25,0,0,0.25,0.5,0.25,2
CUST0000795837,2,9.15,4.575,3.5,144,432,1976.4,0.5,0.5,0,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000796097,2,47.06,23.53,15.5,6,344,8094.32,0,0,1,0,1,0,0,0,1,0,0,0.5,0.5,0,0,1
CUST0000796361,8,46.16,5.77,1,23.625,281,1621.37,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CUST0000796375,19,206.91,10.89,7.052631579,15.47368421,330,3593.7,0.421052632,0.210526316,0.368421053,0.263157895,0.736842105,0,0,0.631578947,0.368421053,0,0,0.526315789,0.157894737,0.263157895,0.052631579,2
CUST0000796401,16,278.74,17.42125,11.8125,43.3125,717,12491.03625,0.375,0.25,0.375,0.6875,0.3125,0,0,0.625,0,0.375,0,0.875,0.0625,0.0625,0,1
CUST0000796427,7,279.89,39.98428571,17.42857143,65.57142857,514,20551.92286,0,0.285714286,0.714285714,0,1,0,0,0.285714286,0.428571429,0.285714286,0,0.142857143,0.571428571,0.285714286,0,3
CUST0000797009,1,1.68,1.68,2,0,270,453.6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000797327,2,3.36,1.68,3,284,661,1110.48,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000797393,4,25.05,6.2625,10.25,17.25,178,1114.725,0.25,0.25,0.5,0.25,0.5,0,0.25,0.25,0.5,0,0.25,0.25,0.5,0,0,1
CUST0000797575,3,20.16,6.72,4.333333333,196.6666667,617,4146.24,0,1,0,0,1,0,0,1,0,0,0,0.666666667,0,0.333333333,0,2
CUST0000797618,4,72.84,18.21,12.75,115.5,584,10634.64,0,0.75,0.25,0,0.5,0.5,0,0.25,0.5,0.25,0,0,0.5,0.5,0,1
CUST0000798390,2,1.28,0.64,2,48.5,115,73.6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000798581,22,232.68,10.57636364,8.318181818,32.86363636,756,7995.730909,0.136363636,0.590909091,0.272727273,0.181818182,0.5,0.272727273,0.045454545,0.636363636,0.363636364,0,0,0.272727273,0.181818182,0.409090909,0.136363636,1
CUST0000798710,3,5.43,1.81,1.666666667,2,276,499.56,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,1,0,0,0,0,0,1,0,2
CUST0000799033,3,177.96,59.32,26.33333333,8,275,16313,0,0.333333333,0.666666667,0,1,0,0,0,0.333333333,0.666666667,0,0,1,0,0,3
CUST0000799209,1,58.41,58.41,51,0,676,39485.16,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000800043,2,1.36,0.68,1,125.5,281,191.08,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000800070,156,1766.11,11.32121795,8.474358974,5.185897436,814,9215.47141,0.108974359,0.480769231,0.41025641,0.012820513,0.153846154,0.820512821,0.012820513,0.391025641,0.551282051,0.044871795,0.012820513,0.685897436,0.243589744,0.044871795,0.012820513,1
CUST0000800372,25,258.28,10.3312,7.88,28,737,7614.0944,0.2,0.48,0.32,0.12,0.68,0.2,0,0.6,0.32,0.08,0,0.44,0.28,0.08,0.2,1
CUST0000801239,262,4612.55,17.60515267,18.0648855,3.114503817,822,14471.4355,0.167938931,0.187022901,0.645038168,0.095419847,0.41221374,0.492366412,0,0.438931298,0.408396947,0.152671756,0,0.496183206,0.22519084,0.270992366,0.007633588,1
CUST0000801643,2,85.14,42.57,22,1,649,27627.93,0,0,1,0.5,0.5,0,0,0,0,1,0,0.5,0.5,0,0,3
CUST0000801648,20,88.78,4.439,8.55,34.15,693,3076.227,0.15,0.45,0.4,0.7,0.1,0.15,0.05,0.55,0.4,0,0.05,0.6,0,0.35,0,1
CUST0000802170,1,1.99,1.99,1,0,686,1365.14,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000802384,1,0.98,0.98,1,0,396,388.08,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000802771,1,2.55,2.55,3,0,254,647.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000803062,8,134.99,16.87375,8.375,68.5,570,9618.0375,0.5,0.25,0.25,0.125,0.5,0.125,0.25,0.5,0.375,0.125,0,0,0.25,0.25,0.5,2
CUST0000803569,1,0.31,0.31,1,0,108,33.48,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000804047,1,9.86,9.86,10,0,183,1804.38,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000804061,15,249.59,16.63933333,18.26666667,34.8,595,9900.403333,0.266666667,0.2,0.533333333,0.2,0.466666667,0.2,0.133333333,0.533333333,0.266666667,0.2,0,0.266666667,0.4,0,0.333333333,1
CUST0000804109,1,1.48,1.48,2,0,789,1167.72,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
CUST0000804514,1,20.23,20.23,6,0,265,5360.95,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000804573,20,339.96,16.998,11.65,20.2,821,13955.358,0.1,0.3,0.6,0.05,0.5,0.45,0,0.35,0.5,0.15,0,0.5,0.25,0.05,0.2,1
CUST0000805042,1,1.68,1.68,3,0,723,1214.64,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000805189,5,98.44,19.688,15.8,126.2,737,14510.056,0.2,0.6,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0,1
CUST0000805341,32,288.57,9.0178125,6.875,9.9375,385,3471.857813,0.40625,0.4375,0.15625,0.09375,0.71875,0.1875,0,0.78125,0.125,0.09375,0,0.4375,0.25,0.3125,0,2
CUST0000805965,5,2.47,0.494,1,78.4,473,233.662,1,0,0,0,1,0,0,1,0,0,0,0.2,0,0.2,0.6,2
CUST0000806159,16,111.71,6.981875,7.125,37.375,778,5431.89875,0.125,0.5625,0.3125,0.625,0.25,0.0625,0.0625,0.3125,0.5625,0.0625,0.0625,0.5,0.3125,0.125,0,1
CUST0000806205,4,87.29,21.8225,16.25,144.75,583,12722.5175,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0.75,0.25,0,3
CUST0000806335,2,9.09,4.545,3.5,52,356,1618.02,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,1,0,2
CUST0000806500,1,10.37,10.37,3,0,500,5185,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000806673,2,13.18,6.59,5.5,14,431,2840.29,0,1,0,0,0.5,0.5,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000806887,1,1.89,1.89,2,0,161,304.29,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000807189,3,6.65,2.216666667,1.666666667,58,300,665,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000807387,1,2.3,2.3,2,0,645,1483.5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000807555,4,2.31,0.5775,1.25,21.75,481,277.7775,1,0,0,0,0.25,0.25,0.5,0.75,0,0,0.25,0,0.25,0.25,0.25,2
CUST0000807628,2,2.79,1.395,2.5,50.5,444,619.38,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0,0.5,2
CUST0000808725,2,2.74,1.37,1,222.5,519,711.03,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
